id,pid,company,email,bd_manager,team,channel,l0,seller_tier,account_status,risk_tier,wfs_adoption,wmc_adoption,brand_adoption,cq_meet,pl_score,call_priority,launch_date,phone_number_1,sf_phone,first_sale,blocker,notes,next_action_date,next_action,contacted,last_contact,attempt_count,created_at,updated_at
968,10002956165,yiwushiledaomaoyiyouxiangongsi,upmp3493@outlook.com,Amber Zhu,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,1/9/2026,15068031110,15068031110,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
969,10003081167,"Fuxingchuang (Hong Kong) Co., Limited",fuxingchuanghk@163.com,Siyuan Shen,T1,Outbound,FCHW,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,1/9/2026,13725042022,13725042022,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
970,10002974635,guangzhoumuchendianzishangwuyouxiangongsi,gzmuchen2021@163.com,Fermi Chen,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,10/13/2025,13416306607,13416306607,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
971,10002990852,guangzhoushibeiganggongyinglianyouxiangongsi,2983186099@qq.com,Linda Liao,T1,Outbound,APPAREL,Base,ACTIVE,Medium Risk,0,0,1,1,2,Tier2,10/16/2025,17870399552,17870399552,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
972,10002990721,nantongyuanlinkejiyouxiangongsi,ylestore@163.com,Luyao Shang,T2,Inbound,HARDLINES,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,10/26/2025,15000486450,15000486450,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
973,10002995781,zhihuiguecommercecolimited,wrm251008@outlook.com,Fermi Chen,T1,Outbound,HOME,Base,ACTIVE,Medium Risk,1,0,0,1,2,Tier2,10/27/2025,15919982163,15919982163,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
974,10003055821,yiwushiyiyanmaoyiyouxiangongsi,yyyywalmart@163.com,Demi Rao,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,10/29/2025,17857925262,17857925262,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
975,10003054288,shenzhenshijizhimaoyiyouxiangongsi,chiusyufuk@outlook.com,Eve Li,T1,Outbound,HOME,Base,ACTIVE,Medium Risk,0,0,1,1,2,Tier2,10/31/2025,18057274020,18057274020,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
976,10003052957,Hong Kong Huiyi Intelligent Technology Company Limited,walhuiyitech@outlook.com,Cynthia Wang,T1,Outbound,ETS,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,10/31/2025,18629316399,18629316399,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
977,10003051721,shaoxingyinghaojunzhenfangzhipinyouxiangongsi,339386852@qq.com,Julio He,T1,Outbound,FCHW,Base,ACTIVE,Medium Risk,0,0,1,1,2,Tier2,11/1/2025,15158295020,15158295020,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
978,10003058005,dollfuntoyslimited,walmart-e@dollfuntoys.com,Suzie Liu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,11/10/2025,18948381876,18948381876,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
979,10003056425,changshasandunbankafeiyouxiangongsi,walmart@saturnbird.com,Fammy Wen,T1,Outbound,FCHW,Growth,ACTIVE,Low Risk,0,0,1,1,2,Tier2,11/10/2025,18225555326,18225555326,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
980,10003059019,ningbobidefangzhipinyouxiangongsi,salz@china-beta.com,Jane Liu,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,11/11/2025,13605747708,13605747708,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
981,10003061016,wenzhouxunkudianzishangwuyouxiangongsi,annie.zhou@zjkryl.com,Jason Yu,T1,Outbound,FCHW,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,11/17/2025,15058336581,15058336581,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
982,10003054730,"Hong Kong Super Super Large Trading co., Limited",chaochaoda_walmart@163.com,Renee Luo,T1,Outbound,HOME,Base,ACTIVE,,1,0,0,1,2,Tier2,11/18/2025,15601841901,15601841901,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
983,10003061536,quanzhoushilangbowangluokejiyouxiangongsi,langbotrade@gmail.com,Jane Liu,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,11/20/2025,17759423082,17759423082,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
984,10003063390,shenzhenshikejikejiyouxiangongsi,jhgfkju3@163.com,Suzie Liu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,11/20/2025,19065091364,19065091364,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
985,10003064308,zhongshanshihaohangdongjindengshiyouxiangongsi,18022191967@163.com,Kay Feng,T1,Outbound,HARDLINES,Growth,ACTIVE,Low Risk,1,0,0,1,2,Tier2,11/24/2025,18022191967,18022191967,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
986,10003062389,tianjinshanshanhongxingditanyouxiangongsi,sshxdidian@163.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,11/26/2025,15822799906,15822799906,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
987,10003065682,hangzhouyinghuagongyipinyouxiangongsi,yinghuawm2025@163.com,Panpan Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,11/28/2025,19057202272,19057202272,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
988,10003053293,jiangsuyounuojiajuyouxiangongsi,970004251@qq.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Medium Risk,0,0,1,1,2,Tier2,11/3/2025,18360157330,18360157330,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
989,10003056351,guangzhoufangxinkejiyouxiangongsi,foory@139.com,Yao Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,11/3/2025,13922185588,13922185588,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
990,10003067964,xingchengshixiangxunshangmaoyouxiangongsi,qkstkk@126.com,Linda Liao,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,11/30/2025,17640627876,17640627876,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
991,10003056596,jinhuakunbaimaoyiyouxiangongsi,kunbai77@outlook.com,Lilia Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,11/4/2025,15204166358,15204166358,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
992,10003053909,shenzhenshilemojiankangkejiyouxiangongsi,nikkiwu888@126.com,Queena Zhao,Inbound,Inbound,HARDLINES,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,11/4/2025,18926554773,18926554773,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
993,10003056382,shenzhenshikulechaowankejiyouxiangongsi,2376762778@qq.com,Emily Qiu,T1,Outbound,ETS,Growth,ACTIVE,Low Risk,1,0,0,1,2,Tier2,11/7/2025,19925221959,19925221959,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
994,10003057686,freegohightechcorporationlimited,freegohkwal@outlook.com,Angel Xu,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,11/8/2025,13554733015,13554733015,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
995,10003066684,sannwsglimited,maojihongkong@sannwsg.com,Roy Sun,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/10/2025,13396692309,13396692309,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
996,10003073525,guangzhouyouchenglidianzishangwuyouxiangongsi,ycl68689@outlook.com,Cindy Li,T2,Outbound,FCHW,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/11/2025,15913186709,15913186709,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
997,10003063991,zhongshanshiheyandengshiyouxiangongsi,912471570@qq.com,Kay Feng,T1,Outbound,HARDLINES,Base,ACTIVE,Medium Risk,0,0,1,1,2,Tier2,12/11/2025,18948880617,18948880617,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
998,10003066125,zisonglimited,backbraces@hotmail.com,Frank Liu,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/11/2025,18533156056,18533156056,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
999,10003066500,shenzhenshixincaikejiyouxiangongsi,xincai888cf@sina.com,Jackie Li,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/12/2025,13823919289,13823919289,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1000,10003067876,shishishiyinheqihaomaoyiyouxiangongsi,allen0302vip@outlook.com,Toby Tan,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/12/2025,15606901993,15606901993,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1001,10003059582,changshajinshanshanmaoyiyouxiangongsi,ljj13873140822@163.com,Eve Li,T1,Outbound,HOME,Growth,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/12/2025,18127180348,18127180348,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1002,10003066607,shanghaizhihuafushiyouxiangongsi,zhihua180@163.com,Mona Hu,T1,Outbound,APPAREL,Base,ACTIVE,Medium Risk,0,0,1,1,2,Tier2,12/12/2025,15021069100,15021069100,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1003,10003069999,yunnanxuanluoshangmaoyouxiangongsi,xlsmwlm@126.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/12/2025,13769539153,13769539153,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1004,10003067726,sanmingshizhijianzhuyiyouxiangongsi,19192077597@163.com,Frank Liu,T2,Outbound,FCHW,Base,ACTIVE,,0,0,1,1,2,Tier2,12/12/2025,19192077597,19192077597,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1005,10003070017,shenzhensilimatekejiyouxiangongsi,13798580012@126.com,Julio He,T1,Outbound,FCHW,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/13/2025,13798580012,13798580012,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1006,10003074892,changshashiwanzhanxingshangmaoyouxiangongsi,zstyydg@hotmail.com,Fermi Chen,T1,Outbound,HOME,Base,ACTIVE,High Risk,1,0,0,1,2,Tier2,12/13/2025,19574981796,19574981796,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1007,10003064569,shenzhenshizaowuwanhuakejiyouxiangongsi,1250235838@qq.com,Aria Zhang,Inbound,Inbound,FCHW,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/13/2025,15680724548,15680724548,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1008,10003067270,"Ankoda International Co., Limited",ankodaonal@outlook.com,Amber Zhu,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/15/2025,13258231716,13258231716,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1009,10003067276,"HONG KONG FEIER SMART TECHNOLOGY CO.,LIMITED",hkfedfitness@outlook.com,Leeom Zheng,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/16/2025,18126231832,18126231832,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1010,10003073454,changzhoushileishunqichefujianyouxiangongsi,hdxjsm@sina.com,Ella Chen,T2,Outbound,HOME,Base,ACTIVE,Medium Risk,1,0,0,1,2,Tier2,12/16/2025,15961172290,15961172290,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1011,10003071789,shenzhenshiyinglongchangshengdianzishangwuyouxiangongsi,15220185921@163.com,Demi Rao,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/17/2025,18681064447,18681064447,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1012,10003074390,jinxuejiayoutianjinkejifazhanyouxiangongsi,jxjyou2023@126.com,KK Zhong,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/17/2025,17695780316,17695780316,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1013,10003074435,xiaoruikeji(huizhou)youxiangongsi,xiaoruiswzdj@outlook.com,Roy Sun,T1,Outbound,HOME,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/18/2025,15089308502,15089308502,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1014,10003067750,hkhuanruiinternationalsupplychaincolimited,huanruihk@outlook.com,Vincent Zhang,T2,Outbound,ETS,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/18/2025,17520181054,17520181054,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1015,10003067102,hklunhuishogakukantradingcolimited,3634007893@qq.com,Brandon Yao,T1,Outbound,FCHW,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/19/2025,18688637202,18688637202,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1016,10003065769,silamulimited,13189906702@163.com,Ivy Fu,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/19/2025,13189906702,13189906702,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1017,10003068286,guangzhoupeilangmaoyiyouxiangongsi,matchwaves@163.com,Fammy Wen,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/2/2025,13556409958,13556409958,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1018,10003067815,sichuanbonisenkejiyouxiangongsi,zhangjinhong@bonison.net,Siyuan Shen,T1,Outbound,FCHW,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/2/2025,15683320825,15683320825,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1019,10003073343,airuikexin(tianjin)kejifazhanyouxiangongsi,aricohome2026ykj@outlook.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/22/2025,15510939332,15510939332,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1020,10003074342,shenzhenshixingxuandianzishangwuyouxiangongsi,xingxuanwal@outlook.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/23/2025,15580240551,15580240551,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1021,10003068965,wuhanzhaoxunwangluokejiyouxiangongsi,hosueee@outlook.com,Siyuan Shen,T1,Outbound,FCHW,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/23/2025,17512017170,17512017170,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1022,10003076691,xiamenoumanlitingfushiyouxiangongsi,oumanliting0161@163.com,Linda Liao,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/23/2025,15080316250,15080316250,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1023,10003075079,shantoushichenghaiququgaogaomaoyiyouxiangongsi,highfunwalmart@163.com,Bella Zheng,T1,Outbound,ETS,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/24/2025,18588443468,18588443468,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1024,10003076342,shenzhenshiyuhaokejiyouxiangongsi,yujie23615@163.com,Suzie Liu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/24/2025,18129971827,18129971827,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1025,10003076414,fujianshengquanzhoukexinshangmaoyouxiangongsi,1370053729@qq.com,Ella Chen,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/25/2025,15159801288,15159801288,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1026,10003064950,Comet Hardware Limited,jiangxy2026@outlook.com,Nancy Jian,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/26/2025,18086960106,18086960106,Yes,,,2026-04-24,open WMC,Yes,2026-04-20,1,2026-04-23 01:43:16,2026-04-23 01:43:16
1027,10003078501,taizhouwenshanyanshuidianzishangwuyouxiangongsi,wsystiedownn@163.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/26/2025,15996016087,15996016087,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1028,10003067841,"Hefei Xiangou E-commerce Co., Ltd.",brownknot@163.com,Lynn He,T2,Outbound,ETS,Base,ACTIVE,,0,0,1,1,2,Tier2,12/26/2025,15356933287,15356933287,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1029,10003073986,shenzhenshijinxuankejiyouxiangongsi,jinxuankeji1@outlook.com,Vincent Zhang,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/27/2025,16685557776,16685557776,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1030,10003074555,secutektechnologieslimited,aklwalmart@secutek.com.cn,Cynthia Wang,T1,Outbound,ETS,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/29/2025,18988775425,18988775425,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1031,10003075598,shenzhenshianhelieshangmaoyouxiangongsi,shmilve@126.com,Renee Luo,T1,Outbound,HOME,Base,ACTIVE,Medium Risk,0,0,1,1,2,Tier2,12/29/2025,14774885604,14774885604,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1032,10003081599,shenzhenshiweixijikejiyouxiangongsi,3612655840@qq.com,Suzie Liu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/30/2025,17772779314,17772779314,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1033,10003058089,quanzhouqingzongkejiyouxiangongsi,qzkjwal@outlook.com,Phoebe Li,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/31/2025,15805039550,15805039550,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1034,10003069965,shanghairuixingzheyundongkejiyouxiangongsi,lhansu@163.com,Kay Feng,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,12/4/2025,17623254807,17623254807,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1035,10003071197,shenzhenshiyishengjiamaodianzishangwuyouxiangongsi,ysjtrading@outlook.com,Suzie Liu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,12/8/2025,18025339627,18025339627,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1036,10003076354,SCHEME DEVELOPMENT LIMITED,15019436249@163.com,Renee Luo,T1,Outbound,HOME,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,2/10/2026,15019436249,15019436249,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1037,10003106667,shenzhenshileyuedianzishangwuyouxiangongsi,18688135635@139.com,Vincent Zhang,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,2/10/2026,18688135635,18688135635,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1038,10003108664,"HUPPER TEK CO.,LIMITED",guessure8395@126.com,Luyao Shang,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,2/10/2026,13570853636,13570853636,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1039,10003109914,shenzhenshichuangjialezhinengkejiyouxiangongsi,maodele20150731@163.com,Suzie Liu,T2,Outbound,ETS,,,,0,0,1,1,2,Tier2,2/10/2026,13760337798,13760337798,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1040,10003113238,"HONG KONG RONGDE WEIAN TECHNOLOGY CO., LIMITED",rongdwa0201@163.com,Siyuan Shen,T1,Outbound,FCHW,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,2/11/2026,13138173357,13138173357,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1041,10003082428,suzhoumailesifangzhikejiyouxiangongsi,15537529626@163.com,Roy Sun,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,2/11/2026,13601546141,13601546141,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1042,10003107899,Aurorise limited,aurorise01@163.com,Jane Liu,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,2/11/2026,96146952,96146952,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1043,10003107970,HK FUGUO TRADING LIMITED,fuguo26@tykiidirect.com,Toby Tan,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,2/11/2026,17861168789,17861168789,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1044,10003106280,putianshizhongzhanmuyeyouxiangongsi,zhongzhan666888@163.com,Ella Chen,T2,Outbound,HOME,Base,ACTIVE,,1,0,0,1,2,Tier2,2/11/2026,13997069560,13997069560,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1045,10003101644,shenzhenshibeikuerkejiyouxiangongsi,17363665390@163.com,Sijie Wen,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,2/12/2026,13902984906,13902984906,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1046,10003104520,hangzhoutaitannengmaoyiyouxiangongsi,walmart0109@126.com,Renee Luo,T1,Outbound,HARDLINES,Growth,ACTIVE,Low Risk,0,0,1,1,2,Tier2,2/12/2026,18858907862,18858907862,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1047,10003108073,"Zhenfeng Hong Kong Trading Co., Limited",zhenfengshang1@163.com,Linda Liao,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,2/12/2026,17841114508,17841114508,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1048,10003111481,ningbomaixunshangmaoyouxiangongsi,tianzhifeng68@outlook.com,Austen Wang,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,2/12/2026,19817376850,19817376850,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1049,10003109396,Hong Kong Zexin Limited,zexinhkww@outlook.com,KK Zhong,T2,Outbound,HOME,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,2/12/2026,18038020365,18038020365,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1050,10003112052,shenzhenshisidianjintouzimaoyiyouxiangongsi,61973553@qq.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,2/12/2026,15919939824,15919939824,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1051,10003114421,"MDM INTERNATIONAL TRADING CO., LIMITED",mdm2026hk@163.com,Lynn He,T2,Outbound,ETS,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,2/12/2026,19902927553,19902927553,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1052,10003105308,"Zhongshan Weesnaw Network Technology Co.,Ltd.",walmart@klobroz.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,2/12/2026,13049315908,13049315908,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1053,10003079709,"RuiXi Technology (HK)Co., Limited",cugbuuig@163.com,Henry Xue,T1,Outbound,ETS,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,2/13/2026,13312945727,13312945727,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1054,10003109172,HUIJIE TECHNOLOGY (HK) LIMITED,mininjie69@outlook.com,Henry Xue,T1,Outbound,HOME,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,2/13/2026,70325356,70325356,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1055,10003114211,tianjinfengmeilunditangufenyouxiangongsi,fml15332009692@126.com,Renee Luo,T1,Outbound,HOME,Growth,ACTIVE,Low Risk,0,0,1,1,2,Tier2,2/18/2026,13820566399,13820566399,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1056,10003103485,jupingkeji(beijing)youxiangongsi,bjjpkj_wal@outlook.com,Amber Zhu,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,0,1,1,2,Tier2,2/2/2026,18618354994,18618354994,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1057,10003101526,"HONG KONG RUIKE TONGGE CO., LIMITED",yuehuaamz@163.com,Brandon Yao,T1,Outbound,FCHW,Growth,ACTIVE,Low Risk,1,0,0,1,2,Tier2,2/2/2026,56903780,56903780,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1058,10003065738,"Hong Kong Monsoon Trading Co., Limited",hkmonsoon@163.com,Lilia Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,2/2/2026,13365370397,13365370397,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1059,10003105337,Pellogy Technology International Limited,pellogy@outlook.com,Cassie Guan,T1,Outbound,FCHW,Growth,ACTIVE,Low Risk,1,0,0,1,2,Tier2,2/2/2026,55857623,55857623,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1060,10003108144,HONGTU WORLD TRADING LIMITED,zhoujing000003@163.com,Ivy Fu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,2/2/2026,13600130905,13600130905,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1061,10003085968,"Shenzhen Shuchen Technology Co., Ltd.",shuchenusmt@outlook.com,Lynn He,T2,Outbound,ETS,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,2/2/2026,17748531687,17748531687,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1062,10003077538,shenzhenligekejiyouxiangongsi,melody@roosray.com,Frank Liu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,1,0,0,1,2,Tier2,2/20/2026,13424271096,13424271096,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
